,index,BankYear,CAMELS_Index,TotalAssets,Equity,DepositsAndShortFunding,OtherNIB,GrossLoans,NIR,OperatingIncome,NI,NFC,Score
0,16922,CONEXUS CREDIT UNION 2006 2006,0.22818379675925252,3932496.0,297981.0,3568525.0,33924.0,3490660.0,111669.0,155403.0,33839.0,18650.0,0.373401
1,18738,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, DOS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DA SAUDE, DOS MEMBROS 2011",0.22841857401659224,159104.0,5396.0,7647.0,550.0,35733.0,2710.0,3274.0,180.0,564.0,0.361136
2,39678,SMITH & WILLIAMSON INVESTMENT SERVICES LIMITED 2010,0.2258174222450273,1740705.0,95805.0,269047.0,43504.0,48339.0,10111.0,19511.0,21315.0,1770.0,0.121561
3,5187,BANCO DE DEPOSITOS SA 2009,0.23261679137581825,5.0,95054.0,291783.0,403.0,144288.0,4863.0,4870.0,1881.0,7.0,2.697171
4,21973,FDS BANK 2004,0.23204453610700063,198544.0,62964.0,25000.0,102227.0,4163.0,304.0,827784.0,385874.0,0.0,1.009566
5,21314,EDEKABANK AKTIENGESELLSCHAFT 2020,0.23045346120113297,4556065.0,426477.0,4108479.0,5858.0,2356979.0,42371.0,73397.0,9338.0,19038.0,0.401732
6,27587,JAPAN FINANCE CORPORATION 2015,0.22881993919217083,198211426.0,42504446.0,2059030.0,12773053.0,162832266.0,1649267.0,3988209.0,449001.0,-89692.0,0.931365
7,31897,MERRILL LYNCH INTERNATIONAL 2008,0.22435655998349302,394113000.0,19043000.0,90275000.0,29345000.0,14253000.0,-37000.0,1955000.0,-389000.0,306000.0,0.091127
8,40215,SPARDA-BANK HESSEN EG 2020,0.22611131116085503,9847186.0,535870.0,9240677.0,5663.0,3748851.0,68266.0,135528.0,13698.0,20664.0,0.53845
9,24290,GUANGDONG HUAXING BANK CO LTD 2006,0.2280338080721125,16334027.0,811870.0,4174577.0,52331.0,1310234.0,86134.0,91187.0,8100.0,4787.0,0.132078
10,11187,BROOKFIELD OFFICE PROPERTIES CANADA 2004,0.2295626994581428,5271429.0,2906297.0,2865810.0,2365132.0,1923526.0,-98872.0,413722.0,154887.0,15295.0,0.2152
11,17263,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE ASSOCIADOS ALIANCA RS/SC 2014,0.2294105373082406,84928.0,15744.0,37236.0,23665.0,92332.0,7332.0,8560.0,1812.0,911.0,0.163281
12,21362,EDMOND DE ROTHSCHILD SA 2018,0.2249184754828635,4451087.0,579649.0,2977961.0,312100.0,877106.0,-27577.0,411024.0,66744.0,310686.0,0.34764
13,7053,BANK OF DANDONG 2019,0.22958579159125725,12106834.0,842478.0,10854173.0,237287.0,6721685.0,69468.0,200341.0,47002.0,4397.0,0.278661
14,9352,BANQUE POPULAIRE DU NORD SA 2011,0.2308964414726433,15634641.0,808016.0,7647792.0,198092.0,6613673.0,126381.0,246419.0,30282.0,71015.0,0.27076
15,14608,CENTROCREDIT BANK ZAO 2005,0.23551488034193283,1696982.0,714694.0,1100008.0,63717.0,553226.0,100618.0,214285.0,123773.0,10667.0,0.361825
16,46612,VOLKSBANK LUENEBURGER-HEIDE EG 2003,0.23274310373489845,3284962.0,306747.0,2871153.0,14045.0,1778037.0,74438.0,107307.0,8044.0,20936.0,0.361975
17,36189,"PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO 2008",0.2334999194487363,1918439.0,171949.0,258880.0,1182752.0,559310.0,294437.0,430718.0,64231.0,114585.0,0.796995
18,44019,THE SHINKUMI FEDERATION BANK 2016,0.22459261607650297,81025287.0,2249121.0,66135942.0,1697010.0,28136574.0,154592.0,268184.0,36537.0,16966.0,0.233234
19,44366,"TOKAI TOKYO SECURITIES CO., LTD 2009",0.2284313039346352,11455166.0,775667.0,3659501.0,477419.0,285927.0,-3579.0,660170.0,103346.0,370218.0,0.35111
20,16308,"COLONYA, CAIXA D'ESTALVIS DE POLLENSA 2016",0.21971919156030065,552111.0,36789.0,495742.0,5752.0,388751.0,12915.0,17200.0,2649.0,1690.0,0.183068
21,44085,"THE SURUGA BANK, LTD 2018",0.2397523089856681,30908106.0,2184520.0,28485576.0,217472.0,26184522.0,990516.0,1093915.0,-876136.0,-18842.0,0.612988
22,2407,BANCA CENTROPADANA - CREDITO COOPERATIVO SCRL 2008,0.23955331925174694,2745772.0,314134.0,1547840.0,62447.0,1957932.0,47088.0,95912.0,11314.0,14954.0,0.217513
23,16915,CONCENTRA TRUST 2017,0.2242285889669381,12498.0,11272.0,2398147.0,1030.0,0.0,128.0,5599.0,354.0,4911.0,0.197095
24,4514,BANCA SELLA SPA 2018,0.23181422185934797,13524538.0,859873.0,11834310.0,282232.0,9688835.0,174629.0,495239.0,29049.0,229156.0,0.417248
25,10089,BFORBANK SA 2014,0.22532113179547952,2791072.0,80920.0,2673928.0,34976.0,1481.0,38060.0,40592.0,702.0,1918.0,0.096992
26,14517,CENTENNIAL BANK 2020,0.2304399381129806,16366379.0,2794467.0,13047430.0,91547.0,11220721.0,614152.0,713792.0,238916.0,24928.0,0.624505
27,4640,BANCATER CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA 2014,0.2328338277774493,1026481.0,129372.0,638843.0,29067.0,619148.0,18214.0,44265.0,4803.0,7882.0,0.12991
28,18584,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DE LAJEADO 2020",0.23110945743471364,59240.0,28697.0,665.0,14359.0,144078.0,23549.0,23804.0,4789.0,250.0,0.87723
29,41072,SPARKASSE NEUBRANDENBURG-DEMMIN 2004,0.22780290904510322,1594899.0,98704.0,1461834.0,6726.0,631004.0,36076.0,51423.0,2806.0,11618.0,0.328976
30,35505,PARAGON BANKING GROUP PLC 2010,0.23444242451514985,17707905.0,1300947.0,971.0,95041.0,14253585.0,249827.0,277676.0,116899.0,8095.0,1.011029
31,11983,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE L'ANJOU ET DU MAINE SC 2004,0.22940278988357612,22673715.0,2985863.0,17674480.0,419867.0,17612733.0,350145.0,570045.0,81090.0,252244.0,0.430279
32,29855,KREISSPARKASSE STENDAL 2009,0.22823460335186596,1600951.0,170562.0,1468034.0,6639.0,788467.0,33610.0,49979.0,1680.0,12319.0,0.311677
33,2443,BANCA CONSULIA SPA 2011,0.22616557222495326,543827.0,33746.0,376350.0,18954.0,131.0,9151.0,19254.0,823.0,-4647.0,0.093601
34,41991,STANDARD CHARTERED BANK AG 2011,0.21968361036390163,9572071.0,66.0,4308881.0,0.0,3.0,0.0,0.0,0.0,75024.0,1.000579
35,5692,BANCO INTER SA 2009,0.23019915599244525,1451366.0,86340.0,469580.0,12173.0,548037.0,62355.0,61901.0,8632.0,-10157.0,0.401912
36,30722,LIBERBANK SA 2013,0.23764551308529067,61434050.0,2185260.0,55645353.0,385923.0,39191357.0,572095.0,1307907.0,51184.0,296516.0,0.513792
37,48293,ZHEJIANG XIAOSHAN RURAL COOPERATIVE BANK 2010,0.23358282010374418,25249471.0,1002847.0,10874495.0,216336.0,7168852.0,370080.0,433142.0,171023.0,2031.0,0.371223
38,6305,BANCO SUMITOMO MITSUI BRASILEIRO SA 2013,0.22863640686187045,1835712.0,288234.0,823866.0,7073.0,779969.0,-73985.0,58557.0,13954.0,5537.0,0.243355
39,38304,SARATOV OOO 2019,0.22608878643623345,30562.0,7201.0,12684.0,85.0,17893.0,1405.0,1421.0,563.0,-139.0,0.544425
40,29234,KIRYU SHINKIN BANK 2019,0.22861149151574175,5023432.0,262604.0,4733266.0,20948.0,2922134.0,55505.0,64406.0,3044.0,2929.0,0.25345
41,6906,BANK OF CHENGDU CO LTD 2004,0.23356596447539724,42815390.0,2051008.0,35280150.0,451128.0,14985429.0,857689.0,893732.0,404098.0,11508.0,0.542586
42,21052,DOVALUE S.P.A. 2014,0.23984470914136444,3588290.0,3307778.0,9804.0,227354.0,10046914.0,10073.0,237421.0,-31332.0,78307.0,0.891874
43,4654,BANCO ABC - BRASIL SA 2010,0.23204667992383451,8100500.0,847279.0,4679781.0,129917.0,4316123.0,211236.0,333816.0,117619.0,67081.0,0.368934
44,15905,CLEARING CORPORATION OF INDIA LTD (THE) 2003,0.23611911174493394,1030300.0,197958.0,7292000.5,831208.0,438.0,41970.0,85787.0,48658.0,43021.0,0.172154
45,24269,GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO 2015,0.2306485991790098,6031685.0,292694.0,5471868.0,212785.0,736577.0,24016.0,116540.0,15760.0,41193.0,0.103612
46,24769,HAWAIIAN ELECTRIC INDUSTRIES INC 2020,0.22566610527435416,15004000.0,2337504.0,7714705.0,2883079.0,5362115.0,145977.0,2501045.0,197827.0,18589.0,0.542439
47,30515,LCH GROUP HOLDINGS LIMITED 2020,0.22841910105530852,996403494.0,2016248.0,25278.0,142293536.0,305548.0,368866.0,1219737.0,420404.0,853816.0,1.364049
48,6332,BANCO TOYOTA DO BRASIL S.A. 2007,0.22989797530643616,1590190.0,203880.0,1531315.0,169336.0,1343389.0,56959.0,71736.0,12923.0,-4093.0,0.195192
49,4061,"BANCA MONTE PRUNO - CREDITO COOPERATIVO DI FISCIANO, ROSCIGNO E LAURINO - SOCIETA COOPERATIVA 2008",0.23466404242823255,960433.0,40397.0,355689.0,9066.0,283784.0,9821.0,17646.0,4275.0,3689.0,0.137979
50,26628,ING BANK N.V. 2007,0.22874370454860807,3419495.0,314524.0,277233.0,472323.0,207943.0,-637481.0,49355.0,24000.0,4580.0,0.058362
51,39827,SOCIETE GENERALE (CANADA) 2006,0.23911211109170785,97905.0,300169.0,2367931.0,10811.0,0.0,11474.0,-7650.0,-9216.0,-897.0,0.143648
52,22875,FIRST MIDWEST BANK 2010,0.22904948186714122,17757753.0,1040675.0,6769613.0,56089.0,5380317.0,279389.0,382940.0,5454.0,59095.0,0.390574
53,5368,BANCO DIGIO SA 2008,0.2291873000080471,477292.0,112473.0,251564.0,113255.0,155642.0,117518.0,158810.0,-24423.0,19850.0,0.483889
54,23238,FORD MOTOR CREDIT COMPANY LLC 2013,0.22823586293521617,115608000.0,10604000.0,5367000.0,5805000.0,81993000.0,-2680000.0,5453000.0,1479000.0,0.0,0.871654
55,289,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.- 2011,0.23378574427551005,188025.0,46356.0,98784.0,2677.0,209538.0,13731.0,15945.0,11449.0,1535.0,0.473211
56,17181,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO CENTRAL E OESTE MINEIRO LTDA 2005,0.22919285608345533,54189.0,4086.0,16699.0,1452.0,30854.0,3406.0,4118.0,390.0,654.0,0.226351
57,747,ALLIANCE TRUST SAVINGS LTD 2006,0.22602805689321326,998178.0,29747.0,500807.0,24696.0,1611488.0,4076.0,23291.0,-701.0,17347.0,0.239444
58,1647,ASIRVAD MICROFINANCE PRIVATE LIMITED 2017,0.2283469044336889,368096.0,42853.0,2281.0,4804.0,324798.0,34966.0,40088.0,-1427.0,4361.0,0.810838
59,17058,"COOP DE CRED DOS MEDICOS,PROF DA SAUDE,CONTAB.,PROFESSORES E EMPR. DA REGIAO SUL CATARINENSE LTDA 2007",0.2293298771961099,164347.0,11882.0,37311.0,3094.0,88941.0,8989.0,10814.0,1784.0,1684.0,0.279814
60,9527,BANQUE TARNEAUD 2016,0.23867176873140492,3497994.0,136744.0,3290325.0,45297.0,2932136.0,70085.0,141256.0,22320.0,58450.0,0.351296
61,37651,ROYAL BANK MORTGAGE CORPORATION 2010,0.23025313917073306,5002157.0,1066900.0,5496634.0,28776.0,173.0,8334.0,4823.0,6049.0,-3511.0,0.022689
62,33104,NAGANOKEN CREDIT COOPERATIVE 2008,0.22924533277864415,9645656.0,567930.0,8989727.0,47365.0,2705673.0,136004.0,170987.0,28005.0,-4157.0,0.236853
63,3574,BANCA DI CREDITO COOPERATIVO SANGRO TEATINA DI ATESSA 2009,0.24045005013854573,435024.0,38447.0,434763.0,4292.0,284568.0,12319.0,21217.0,520.0,3245.0,0.232752
64,28622,"JPMORGAN CHASE BANK, NA 2005",0.2296240836093545,2074981000.0,146280000.0,1520168000.0,83380000.0,625914000.0,34604000.0,71866000.0,13967000.0,13055000.0,0.887308
65,42596,"SUNTRUST BANKS, INC. 2009",0.2288743869211862,215742000.0,20984546.0,137981530.0,4090699.0,124913230.0,5109249.0,10523774.0,1984042.0,1943405.0,0.718706
66,4763,BANCO BNP PARIBAS BRASIL S.A. 2015,0.22785921001014095,8159388.0,408203.0,3627339.0,126398.0,1190105.0,155138.0,247144.0,73986.0,47244.0,0.24258
67,35254,ORIENT EXPRESS BANK AO 2008,0.23779831108208316,3673015.0,821362.0,5495944.0,83186.0,5466462.0,1058527.0,1487845.0,41796.0,423902.0,1.08032
68,9432,BANQUE POPULAIRE VAL DE FRANCE SC 2013,0.23092034377887494,18230147.0,2102871.0,14667640.0,374001.0,14098231.0,310715.0,555304.0,95060.0,183990.0,0.415577
69,32032,MIDFIRST BANK 2019,0.2507548196722335,22986309.0,1835506.0,21011156.0,127247.0,16291608.0,586698.0,735116.0,295300.0,-34119.0,0.631832
70,3033,BANCA DI CREDITO COOPERATIVO DI BUCCINO E DEI COMUNI CILENTANI 2006,0.2502373609391085,599265.0,66066.0,521307.0,19488.0,422262.0,18237.0,30056.0,3492.0,4179.0,0.134179
71,22642,FIRST BANCORP 2013,0.23213918252427476,12656900.0,1215858.0,10780370.0,127921.0,9696009.0,515012.0,482962.0,-164487.0,17007.0,0.463043
72,32850,MUFG BANK LTD 2007,0.23357466479374897,2044697734.0,394783.0,9437258.0,23064.0,3555676.0,123921.0,134372.0,68809.0,-2641.0,0.408262
73,12199,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DES SAVOIE SC 2004,0.23022047198150716,37121679.0,2681145.0,32628523.0,402358.0,24520981.0,396329.0,697360.0,166264.0,276240.0,0.413801
74,26275,IKB DEUTSCHE INDUSTRIEBANK AG 2018,0.21955234490068606,18124744.0,1589415.0,14939398.0,115159.0,11253533.0,213690.0,192343.0,-45502.0,41682.0,0.369234
75,42679,SVC CO-OPERATIVE BANK LIMITED 2014,0.23084663848396378,2309838.0,189817.0,1991946.0,67035.0,1288943.0,52236.0,70410.0,18380.0,2587.0,0.181044
76,23009,FIRST WEST CREDIT UNION 2020,0.22656084376000218,9481090.0,655203.0,8196358.0,114121.0,7257306.0,152838.0,246456.0,47913.0,47862.0,0.385753
77,11706,CAISSE DE DEPOT ET DE PLACEMENT DU QUEBEC 2009,0.23453528956729386,256581628.0,178435500.0,5668208.0,1462018.0,1482765.0,8261656.0,17064913.0,16779543.0,-11053.0,9.437382
78,47352,WELLS FARGO SECURITIES INTERNATIONAL LIMITED 2008,0.22822931997851972,6001152.0,362345.0,822893.0,130086.0,1478413.0,-3082.0,52056.0,9908.0,35704.0,0.132226
79,16849,COMPAGNIE IMMOBILIERE POUR LA CONSTRUCTION ET LA LOCATION DE BATIMENTS INDUSTRIELS ET COMMERCIAUX SA 2004,0.2390910563019071,2955182.0,272310.0,2438356.0,240001.0,146878.0,324555.0,314170.0,21095.0,-16160.0,0.290168
80,40687,SPARKASSE GUNZBURG-KRUMBACH 2020,0.22615468297738642,2882939.0,245789.0,2593634.0,3395.0,1727098.0,29045.0,54045.0,1020.0,17028.0,0.405118
81,27292,ITAU UNIBANCO HOLDINGS SA 2004,0.23067952694137536,436441912.0,37102963.0,296674309.0,69665575.0,179165158.0,23579065.0,39655323.0,6439974.0,9248645.0,0.999732
82,44611,TOYO SECURITIES CO LTD 2004,0.22609770770804447,945824.0,396952.0,453818.0,27647.0,184854.0,1434.0,134987.0,13202.0,86585.0,0.327969
83,24102,"GOLDMAN SACHS GROUP, INC 2018",0.227041111206397,931798000.0,91875000.0,295876000.0,198702000.0,127626000.0,3780000.0,36688000.0,10532000.0,17193000.0,1.189188
84,31359,MAHINDRA RURAL HOUSING FINANCE LIMITED 2009,0.22872450629292396,1132179.0,20220.0,4368.0,21674.0,228174.0,17365.0,20361.0,4506.0,3175.0,0.367793
85,13704,"CARUANA S.A. - SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO 2008",0.23082018773793997,205251.0,19645.0,66243.0,1951.0,125921.0,8590.0,10328.0,5101.0,1724.0,0.371046
86,8381,BANK OZK 2006,0.23349086747461367,9870373.0,561043.0,2998301.0,53321.0,2713990.0,176000.0,239147.0,80608.0,17234.0,0.332805
87,7445,"BANK OF IWATE, LTD 2011",0.2310888789749375,34697038.0,1783951.0,35014808.0,317270.0,17113543.0,362793.0,417886.0,68136.0,42974.0,0.313469
88,31748,MEDIOCREDITO ITALIANO SPA 2015,0.26085160365386345,47710329.0,2492125.0,43703769.0,971067.0,47596128.0,583385.0,816894.0,86922.0,155901.0,0.574875
89,4917,BANCO CARGILL SA 2015,0.2327723602468128,69143.0,8244.0,51508.0,8720.0,319392.0,9184.0,12301.0,197.0,2531.0,0.341951
90,37370,RENASANT CORPORATION 2013,0.2280463197739192,5746270.0,665652.0,4849238.0,66831.0,3914460.0,157201.0,225211.0,33487.0,28446.0,0.308247
91,38001,"SAGA KYOEI BANK, LTD. 2018",0.22631366562464658,2369392.0,129805.0,2077317.0,21592.0,1634394.0,39596.0,38884.0,2326.0,162.0,0.197749
92,9037,BANQUE DES CARAIBES 2010,0.25246013914700055,482477.0,145.0,587144.0,10871.0,608162.0,46819.0,56109.0,-7879.0,8492.0,0.451824
93,4548,BANCA SISTEMA SPA 2020,0.24438993230956932,4505139.0,254606.0,3722889.0,188724.0,3804049.0,91138.0,127017.0,31037.0,21386.0,0.334602
94,4538,BANCA SISTEMA SPA 2009,0.23837448199691394,3600916.0,30308.0,2647364.0,35133.0,1105149.0,29968.0,50741.0,9656.0,12302.0,0.155852
95,31873,MERRICK BANK 2006,0.2380294771447791,2597970.0,373850.0,1263583.0,29135.0,1451450.0,308701.0,394020.0,107218.0,1207.0,0.913908
96,22767,FIRST HAWAIIAN BANK 2016,0.22836390638203083,19610998.0,2440596.0,16809721.0,336642.0,11520378.0,491672.0,708905.0,239882.0,69345.0,0.420867
97,4938,BANCO CENTRAL DO BRASIL 2004,0.23389584847355835,810470674.0,10508304.0,544322841.0,314203397.0,21068920.0,-15928646.0,13705218.0,12017150.0,88868.0,0.676345
98,11263,BUTTERFIELD BANK (GUERNSEY) LIMITED 2010,0.22802802866927077,4495306.0,127187.0,1288461.0,10757.0,559229.0,20684.0,33959.0,7169.0,12366.0,0.150901
99,44255,TILBA LIMITED 2006,0.23048009549322215,2088065.0,185928.0,2158960.0,18147.0,1129551.0,39321.0,52502.0,25911.0,12184.0,0.212753
100,19416,CREDIT MUNICIPAL DE PARIS 2012,0.2305740465795515,949442.0,121546.0,397311.0,3746.0,232503.0,11645.0,25293.0,6592.0,4487.0,0.220849
101,28331,JOINT-STOCK COMMERCIAL BANK 'INVESTMENT COOPERATIVE BANK' 2018,0.22220682888773416,32940.0,5698.0,13947.0,139.0,4410.0,579.0,2793.0,-336.0,459.0,0.581554
102,6648,"BANK IDM"" (PJSC) 2008",0.23521400585691546,34061.0,12890.0,65184.0,383.0,21320.0,5478.0,8111.0,1478.0,1834.0,0.804792
103,39926,SOCIETE GENERALE SECURITIES SERVICES SPA 2007,0.2280500325977417,4877824.0,461856.0,3475676.0,124137.0,1923526.0,41655.0,208266.0,48682.0,164129.0,0.295099
104,43928,THE ROYAL BANK OF SCOTLAND PLC 2017,0.2268060788335771,3016267.0,116261.0,2839169.0,57866.0,958543.0,32475.0,38277.0,4467.0,4243.0,0.111473
105,33842,NEWFOUNDLAND AND LABRADOR CREDIT UNION 2020,0.2281437279895228,516466.0,18442.0,2878027.0,1459.0,414728.0,10480.0,15041.0,825.0,2757.0,0.332049
106,38287,SARASWAT CO-OPERATIVE BANK 2018,0.22896481410678662,7232217.0,606592.0,5541527.0,675661.0,3836732.0,133659.0,191702.0,42111.0,15512.0,0.262412
107,17888,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO VALE DO ITAJAI 2010,0.21466265535054907,140663.0,20589.0,10458.0,1349.0,48595.0,1613.0,2270.0,2920.0,583.0,0.340031
108,15463,"CIT GROUP, INC 2005",0.22313332468808147,47880000.0,8339483.0,9914133.0,3921343.0,21135626.0,-1302562.0,1251786.0,-588552.0,149569.0,0.387328
109,35597,PCF GROUP PLC 2018,0.22921331169882905,373586.0,55491.0,313010.0,5085.0,291714.0,19564.0,19105.0,5467.0,-459.0,0.293078
110,46710,VOLKSBANK RAIFFEISENBANK FUERSTENFELDBRUCK EG 2015,0.22900292998930372,1565495.0,152570.0,1400652.0,1300.0,1099637.0,32494.0,44298.0,7786.0,9260.0,0.727681
111,41197,SPARKASSE OBERPFALZ NORD 2016,0.22437199235908056,1569902.0,105772.0,1386869.0,14259.0,1011939.0,27154.0,42645.0,1581.0,11190.0,0.178051
112,44210,"TIAA, FSB 2013",0.23819437347746542,17638918.0,1662164.0,14114060.0,259226.0,14044106.0,565226.0,1068386.0,142418.0,175760.0,0.505043
113,10125,BGEO GROUP LIMITED 2016,0.23185955440427544,419141.0,415332.0,2105467.0,3810.0,568694.0,12158.0,387904.0,385737.0,-179.0,1.117425
114,7983,BANK OF QINGHAI 2019,0.23349617873359654,15263256.0,1334671.0,12750994.0,248349.0,7890918.0,341329.0,343149.0,68552.0,-17800.0,0.303639
115,44808,TRANSSTROYBANK OAO 2004,0.2260822676614431,204383.0,32580.0,155290.0,3898.0,114269.0,8186.0,10021.0,948.0,762.0,0.164614
116,26754,INTERMEDIATE CAPITAL GROUP PLC 2013,0.23197401739177637,5475048.0,2519917.0,38356.5,397768.0,1952115.0,231837.0,651074.0,237828.0,117167.0,0.490254
117,536,AK BARS BANK 2020,0.22851598156409025,7769537.0,1084335.0,6310654.0,90815.0,3276436.0,198902.0,371083.0,61509.0,50639.0,0.256565
118,30753,LIBRO CREDIT UNION LIMITED 2012,0.2305657343765347,1769152.0,51563.0,1629913.0,28504.0,1457119.0,40831.0,50183.0,7376.0,9436.0,0.2126
119,16020,CLOSED JOINT STOCK COMPANY LOCKO-BANK 2018,0.2271469829349837,1215103.0,250703.0,945190.0,17408.0,833761.0,79706.0,126687.0,26647.0,17552.0,0.397483
120,36260,PRESIDENTS CHOICE BANK 2009,0.22960426209533516,2880648.0,472796.0,303659.0,1636368.0,2346377.0,233942.0,555871.0,96154.0,237435.0,0.634338
121,39263,SIA SPA 2007,0.2276439115950528,900685.0,242534.0,16268.0,114259.0,141810.0,182.0,490824.0,76279.0,12864.5,0.720614
122,1492,ARVEST BANK 2016,0.22451659436219376,16686060.0,1666260.0,14563903.0,116557.0,9700507.0,447920.0,887483.0,102315.0,253064.0,0.461813
123,19012,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK SA 2008,0.2278036814958009,585960982.0,20671039.0,399534097.0,78653389.0,147070874.0,3499049.0,5665503.0,-498733.0,1440785.0,0.268756
124,8798,BANQUE CHAABI DU MAROC SA 2017,0.22400281269594144,346780.0,53049.0,274710.0,18370.0,143255.0,2791.0,59671.0,-1187.0,3530.0,0.296762
125,4438,BANCA PUEYO SA 2005,0.23093216001038697,259.0,146942.0,1437188.0,11418.0,944518.0,43633.0,54764.0,6195.0,7702.0,1.312906
126,45586,UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA 2017,0.20802415622351253,521035.3333333333,83283.0,280389.0,37133.0,195175.0,4158.0,39790.0,-46377.0,33222.0,0.144663
127,26952,INVEST BANCA SPA 2007,0.22549832089168012,804992.0,42173.0,260853.0,40511.0,43457.0,1685.0,16777.0,1081.0,6782.0,0.049009
128,242,AFFINITY CREDIT UNION 2012,0.2302921476281001,2485854.0,205881.0,2240551.0,33408.0,2039022.0,70356.0,100558.0,22897.0,13366.0,0.274213
129,30219,LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA - SOCIETA COOPERATIVA 2005,0.2547640474365617,1402161.0,91949.0,959415.0,21249.0,941720.0,25814.0,44781.0,2107.0,7516.0,0.156234
130,12122,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA TOURAINE ET DU POITOU SC 2017,0.2271791952659694,15093234.0,2197958.0,12454907.0,267084.0,11577701.0,174293.0,368097.0,85051.0,153607.0,0.402076
131,7629,BANK OF KUNLUN CO LTD 2009,0.23206370555929345,51238553.0,2311849.0,26448713.0,623701.0,6576469.0,469941.0,617950.0,309270.0,109846.0,0.329066
132,39073,SHIMADA SHINKIN BANK 2020,0.23036773385177003,9456721.0,611247.0,8780542.0,38898.0,3138094.0,98292.0,106280.0,15547.0,1977.0,0.216745
133,11560,CAISSE D'EPARGNE ET DE PREVOYANCE D'AUVERGNE ET DU LIMOUSIN 2011,0.22921079791800017,20993238.0,1427680.0,17188914.0,310824.0,9296127.0,209312.0,336997.0,32985.0,72381.0,0.259129
134,33055,N.B.I. INDUSTRIAL FINANCE COMPANY LIMITED 2019,0.23161202114887144,214562.0,214485.0,2466093.5,13.0,37.0,33.0,1908.0,1719.0,14205.0,1.129542
135,14852,CHIANTIBANCA - CREDITO COOPERATIVO 2015,0.24533943712722264,2907738.0,242586.0,1917323.0,35763.0,1963443.0,39705.0,88000.0,7686.0,21064.0,0.213517
136,45035,TTT MONEYCORP LTD 2020,0.22232466733454484,681682.0,71475.0,12478.0,502144.0,1998659.0,-701.0,49637.0,-15646.0,-7185.0,0.344495
137,29099,KFW BANKENGRUPPE 2010,0.23191776704429815,568465041.0,27299704.0,52888147.0,3241766.0,151691413.0,3868481.0,4727410.0,3145449.0,300823.0,0.644282
138,22491,FINANCEIRA ITAU CBD SA CREDITO FINANCIAMENTO E INVESTIMENTO 2018,0.2312497635551921,1545000.0,216370.0,958853.0,351766.0,350680.0,218017.0,466286.0,52309.0,223594.0,0.544476
139,25954,ICBC (LONDON) PLC 2003,0.2344213967825393,2884688.0,271203.0,2499070.0,11447.0,1136475.0,38890.0,45597.0,24031.0,7169.0,0.247496
140,33051,N.B.I. INDUSTRIAL FINANCE COMPANY LIMITED 2015,0.2323432980862067,4036.0,3991.0,2059030.0,4.0,419.0,38.0,577.0,514.0,12057.0,3.209658
141,48311,ZHEJIANG YIWU RURAL COMMERCIAL BANK CO LTD 2011,0.2336068596513147,13212265.0,814321.0,6639895.0,190954.0,4491196.0,259690.0,270337.0,98943.0,1663.0,0.280484
142,30294,LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA 2003,0.23728071748699095,262957730.0,8994349.0,114637384.0,1705984.0,119829223.0,1469812.0,2622967.0,419569.0,347002.0,0.506908
143,16866,COMPUTERSHARE TRUST COMPANY OF CANADA 2004,0.22968539392503617,187141.0,120891.0,38381.0,14579.0,0.0,40979.0,105806.0,36231.0,64827.0,0.833244
144,13702,"CARUANA S.A. - SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO 2006",0.2310383058552712,145316.0,19645.0,66243.0,1951.0,125921.0,8590.0,10328.0,5101.0,1724.0,0.373344
145,46986,VR-BANK FEUCHTWANGEN-DINKELSBUHL EG 2006,0.23065368753092194,721129.0,76140.0,781157.0,7589.0,540991.0,24558.0,34344.0,2405.0,7396.0,0.23416
146,17093,COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA 2006,0.23412772515993008,971187.0,35846.0,65052.0,54130.0,32876.0,11229.0,15768.0,5460.0,2766.0,0.103182
147,6848,BANK OF CANGZHOU CO LTD 2004,0.23289888687954777,7702648.0,378906.0,4874213.0,252352.0,2910549.0,201560.0,192090.0,59311.0,-9462.0,0.273155
